User_ID,Subscription_Tier,Num_Logins,Num_Searches,Num_Card_Views,Num_API_Calls,Num_Exports,Num_Emails_Sent,Churned
USER_00555,Pro,0,17,43,93,2,6,0
USER_00556,Pro,9,26,35,109,2,10,0
USER_00557,Pro,0,30,45,0,2,5,0
USER_00558,Enterprise,23,71,138,2444,14,23,0
USER_00559,Pro,11,24,55,118,1,5,0
USER_00560,Enterprise,23,50,150,2467,5,24,1
USER_00561,Pro,7,30,66,103,1,5,0
USER_00562,Pro,14,18,48,81,1,6,0
USER_00563,Pro,8,22,58,115,4,9,0
USER_00564,Pro,6,32,0,118,4,2,0
USER_00565,Pro,8,0,40,89,0,1,0
USER_00566,Pro,4,24,51,103,3,4,0
USER_00567,Pro,9,24,42,97,2,4,0
USER_00568,Enterprise,0,55,146,2496,12,24,0
USER_00569,Pro,6,23,57,104,1,4,0
USER_00570,Pro,5,30,44,94,3,5,0
USER_00571,Enterprise,19,50,144,2480,10,30,0
USER_00572,Pro,6,32,48,105,1,5,0
USER_00573,Pro,3,28,31,83,1,6,0
USER_00574,Enterprise,16,40,163,2438,13,40,0
USER_00575,Enterprise,17,66,149,2496,12,34,0
USER_00576,Pro,7,26,52,103,1,5,0
USER_00577,Enterprise,17,64,148,0,10,16,0
USER_00578,Pro,10,20,57,104,4,4,0
USER_00579,Pro,3,23,47,90,1,10,0
USER_00580,Pro,12,32,58,0,1,6,0
USER_00581,Enterprise,26,65,134,2495,0,24,1
USER_00582,Pro,11,22,59,107,3,6,0
USER_00583,Pro,11,22,49,86,1,8,0
USER_00584,Pro,8,27,47,116,3,3,0
USER_00585,Pro,15,21,41,89,2,3,0
USER_00586,Pro,8,29,0,96,0,3,0
USER_00587,Pro,11,28,48,0,2,7,0
USER_00588,Pro,6,23,41,115,4,2,0
USER_00589,Pro,9,25,45,92,1,6,0
USER_00590,Pro,9,22,55,89,0,0,0
USER_00591,Pro,10,25,46,99,2,4,0
USER_00592,Pro,6,24,0,83,3,2,0
USER_00593,Pro,5,23,44,106,1,6,0
USER_00594,Enterprise,20,64,137,2469,11,37,0
USER_00595,Pro,0,31,49,88,1,0,1
USER_00596,Pro,0,25,40,103,2,5,0
USER_00597,Pro,9,28,56,91,0,7,1
USER_00598,Pro,5,27,38,98,2,6,0
USER_00599,Pro,0,22,41,90,0,5,0
USER_00600,Pro,13,24,50,0,0,0,1
USER_00601,Pro,6,34,46,105,1,2,0
USER_00602,Pro,5,28,48,103,6,2,0
USER_00603,Pro,7,23,41,105,0,4,1
USER_00604,Pro,7,22,48,118,2,4,0
USER_00605,Pro,10,24,46,105,2,8,0
USER_00606,Pro,11,23,47,95,2,3,0
USER_00607,Pro,8,18,49,119,3,5,0
USER_00608,Pro,8,20,48,90,2,7,0
USER_00609,Pro,6,34,0,0,2,4,0
USER_00610,Pro,10,30,49,114,6,6,0
USER_00611,Enterprise,15,56,167,2432,11,17,0
USER_00612,Pro,10,20,40,104,2,5,0
USER_00613,Pro,11,20,61,105,2,3,0
USER_00614,Enterprise,19,61,155,2514,0,20,0
USER_00615,Enterprise,16,47,0,2494,12,34,0
USER_00616,Pro,7,34,58,99,1,1,0
USER_00617,Pro,5,17,52,113,4,8,0
USER_00618,Enterprise,20,65,127,2507,9,30,0
USER_00619,Enterprise,11,56,157,2508,0,29,0
USER_00620,Pro,10,0,58,100,1,1,0
USER_00621,Pro,7,31,62,102,2,4,0
USER_00622,Pro,4,18,0,103,3,1,1
USER_00623,Pro,7,27,48,120,2,5,0
USER_00624,Pro,7,27,42,86,1,4,0
USER_00625,Pro,8,27,48,97,2,5,0
USER_00626,Pro,11,18,0,106,7,6,0
USER_00627,Enterprise,0,55,159,2505,7,23,0
USER_00628,Pro,6,24,50,98,2,7,0
USER_00629,Pro,9,23,64,89,0,6,0
USER_00630,Enterprise,26,54,0,2444,5,34,0
USER_00631,Enterprise,24,83,157,2487,9,33,0
USER_00632,Pro,6,0,64,75,2,6,0
USER_00633,Pro,9,35,58,103,1,8,0
USER_00634,Pro,0,22,53,114,2,0,0
USER_00635,Pro,10,0,56,100,4,4,0
USER_00636,Pro,7,22,46,110,4,0,0
USER_00637,Pro,4,0,53,101,0,0,1
USER_00638,Pro,6,31,53,109,2,0,0
USER_00639,Pro,4,24,67,91,4,6,0
USER_00640,Pro,5,20,44,100,1,7,0
USER_00641,Pro,14,25,56,92,4,0,0
USER_00642,Pro,8,20,46,107,1,8,0
USER_00643,Pro,6,16,46,111,2,1,0
USER_00644,Pro,8,23,50,101,5,3,0
USER_00645,Enterprise,16,0,160,2524,0,39,1
USER_00646,Pro,12,26,62,111,2,6,0
USER_00647,Pro,8,30,47,91,2,7,0
USER_00648,Enterprise,19,56,157,2479,12,30,0
USER_00649,Pro,11,0,53,0,2,0,1
USER_00650,Pro,10,25,41,106,4,5,0
USER_00651,Pro,8,26,46,94,2,4,0
USER_00652,Pro,9,28,57,94,1,6,0
USER_00653,Enterprise,23,69,145,2463,9,40,0
USER_00654,Pro,4,22,55,122,4,6,0
USER_00655,Pro,15,24,48,111,4,3,0
USER_00656,Pro,10,23,48,113,1,2,0
USER_00657,Pro,6,22,59,102,0,5,0
USER_00658,Pro,10,22,38,84,1,5,0
USER_00659,Pro,6,17,43,94,1,6,0
USER_00660,Pro,10,29,60,98,1,3,0
USER_00661,Enterprise,25,65,164,2506,17,29,0
USER_00662,Pro,7,20,0,103,4,5,0
USER_00663,Pro,14,18,43,113,4,7,0
USER_00664,Pro,11,20,60,85,1,6,0
USER_00665,Pro,7,23,47,116,2,4,0
USER_00666,Pro,4,25,52,113,1,4,0
USER_00667,Pro,6,19,62,103,2,3,1
USER_00668,Pro,12,28,44,105,4,3,0
USER_00669,Pro,11,23,43,103,2,5,0
USER_00670,Pro,14,20,56,99,0,5,0
USER_00671,Enterprise,14,65,150,2475,10,24,0
USER_00672,Pro,9,21,54,0,0,5,0
USER_00673,Pro,6,22,45,111,3,3,0
USER_00674,Pro,6,16,57,105,5,4,0
USER_00675,Enterprise,18,54,151,0,0,32,0
USER_00676,Pro,6,23,59,103,0,0,1
USER_00677,Pro,8,34,63,97,2,7,1
USER_00678,Enterprise,27,51,138,2531,7,0,0
USER_00679,Enterprise,20,59,167,2558,11,24,0
USER_00680,Enterprise,23,58,149,2515,11,32,0
USER_00681,Pro,6,28,45,77,2,5,0
USER_00682,Pro,0,26,51,0,1,0,1
USER_00683,Pro,14,22,56,97,1,7,1
USER_00684,Enterprise,19,54,160,2485,10,38,0
USER_00685,Pro,10,26,43,113,3,5,0
USER_00686,Pro,6,21,55,78,4,1,0
USER_00687,Pro,12,19,52,85,2,1,0
USER_00688,Enterprise,27,48,164,2466,14,27,0
USER_00689,Pro,8,19,0,94,2,9,1
USER_00690,Pro,7,16,47,91,3,3,0
USER_00691,Pro,7,18,60,85,4,4,0
USER_00692,Pro,6,29,48,91,1,5,0
USER_00693,Pro,10,25,57,94,2,4,0
USER_00694,Pro,5,28,50,102,1,2,0
USER_00695,Pro,11,23,32,108,2,7,0
USER_00696,Pro,14,21,0,110,2,9,0
USER_00697,Pro,10,23,40,98,1,2,1
USER_00698,Pro,8,25,61,99,0,4,1
USER_00699,Pro,0,28,0,0,2,4,0
USER_00700,Pro,13,24,47,82,4,4,0
USER_00701,Pro,8,25,57,97,1,8,0
USER_00702,Pro,8,28,55,0,0,5,1
USER_00703,Pro,12,28,39,88,3,11,0
USER_00704,Pro,5,26,39,82,1,7,0
USER_00705,Enterprise,21,45,139,2502,18,32,0
USER_00706,Pro,8,27,48,93,3,3,0
USER_00707,Enterprise,15,63,133,2562,10,29,0
USER_00708,Pro,7,0,34,109,1,5,0
USER_00709,Pro,4,19,54,103,3,5,0
USER_00710,Enterprise,20,56,131,0,4,32,0
USER_00711,Pro,7,0,49,106,2,5,0
USER_00712,Pro,8,21,51,97,2,12,0
USER_00713,Pro,6,21,51,111,2,7,0
USER_00714,Pro,4,18,43,100,3,4,0
USER_00715,Enterprise,12,60,161,2620,8,31,0
USER_00716,Enterprise,22,0,131,2504,9,30,0
USER_00717,Enterprise,16,65,167,2532,9,38,0
USER_00718,Pro,9,26,51,115,2,6,0
USER_00719,Enterprise,20,60,150,2521,12,33,0
USER_00720,Enterprise,24,68,150,2513,12,31,0
USER_00721,Pro,12,25,56,104,1,4,0
USER_00722,Pro,10,19,38,99,1,9,0
USER_00723,Enterprise,13,82,158,2456,9,17,0
USER_00724,Pro,6,19,57,108,3,4,1
USER_00725,Enterprise,26,65,133,2514,12,17,0
USER_00726,Pro,8,16,50,92,1,3,0
USER_00727,Enterprise,14,65,148,2452,17,39,0
USER_00728,Pro,4,0,49,100,0,5,0
USER_00729,Pro,7,26,59,101,2,4,0
USER_00730,Pro,8,16,45,88,1,3,0
USER_00731,Enterprise,17,60,149,2482,8,29,0
USER_00732,Pro,6,22,40,106,1,2,0
USER_00733,Pro,8,22,46,106,2,7,0
USER_00734,Pro,4,28,51,97,3,5,0
USER_00735,Enterprise,19,57,164,2490,6,35,0
USER_00736,Pro,5,24,42,97,2,5,0
USER_00737,Enterprise,35,0,142,2539,10,28,0
USER_00738,Pro,11,24,49,93,2,10,0
USER_00739,Pro,4,19,48,110,2,3,0
USER_00740,Pro,9,33,53,93,2,5,1
USER_00741,Pro,12,30,56,92,1,5,0
USER_00742,Enterprise,18,71,151,2561,8,26,0
USER_00743,Pro,0,18,53,118,3,4,0
USER_00744,Pro,7,27,51,108,1,4,0
USER_00745,Enterprise,17,61,153,2460,7,27,0
USER_00746,Pro,9,26,0,100,1,6,0
USER_00747,Pro,7,22,41,93,3,1,0
USER_00748,Enterprise,12,72,139,2550,11,28,1
USER_00749,Pro,5,21,47,95,1,10,0
USER_00750,Pro,7,32,47,85,0,9,0
USER_00751,Enterprise,18,72,166,2512,9,36,0
USER_00752,Pro,12,26,60,118,3,3,0
USER_00753,Pro,5,23,43,124,3,5,0
USER_00754,Pro,3,26,54,110,3,0,1
USER_00755,Enterprise,16,0,143,2502,16,39,0
USER_00756,Pro,8,27,52,0,1,4,1
USER_00757,Pro,3,28,49,0,1,8,0
USER_00758,Enterprise,24,68,146,2527,6,34,0
USER_00759,Enterprise,18,50,162,2501,15,27,0
USER_00760,Pro,3,18,60,103,6,8,0
USER_00761,Pro,9,25,48,86,1,6,0
USER_00762,Pro,5,0,38,104,1,5,1
USER_00763,Enterprise,20,65,154,2469,14,27,0
USER_00764,Pro,9,29,54,81,1,7,0
USER_00765,Pro,8,21,49,110,1,5,0
USER_00766,Enterprise,26,56,139,2503,6,22,0
USER_00767,Enterprise,23,65,144,2548,10,31,0
USER_00768,Pro,11,16,42,101,0,8,0
USER_00769,Enterprise,15,44,162,2560,6,32,0
USER_00770,Pro,7,19,51,115,1,3,0
USER_00771,Enterprise,22,75,156,2429,14,30,0
USER_00772,Pro,9,0,61,105,1,1,0
USER_00773,Pro,3,19,49,96,3,4,0
USER_00774,Enterprise,22,66,163,2469,13,23,0
USER_00775,Pro,8,0,57,103,5,3,0
USER_00776,Pro,7,21,0,78,2,7,0
USER_00777,Enterprise,17,71,154,2476,0,25,0
USER_00778,Enterprise,24,61,159,2415,8,29,0
USER_00779,Pro,9,28,0,105,1,5,0
USER_00780,Pro,5,23,46,88,0,2,0
USER_00781,Pro,13,30,66,83,1,5,0
USER_00782,Pro,11,17,52,99,0,5,0
USER_00783,Pro,13,31,67,106,3,5,0
USER_00784,Pro,16,25,47,90,5,3,1
USER_00785,Enterprise,21,63,149,2550,13,30,0
USER_00786,Pro,11,28,39,110,4,2,0
USER_00787,Pro,7,24,65,111,1,4,0
USER_00788,Pro,4,24,48,100,3,2,0
USER_00789,Enterprise,24,60,179,2578,11,34,0
USER_00790,Pro,10,27,56,96,1,8,0
USER_00791,Pro,7,26,39,90,1,7,0
USER_00792,Pro,6,29,41,0,2,8,0
USER_00793,Pro,9,25,59,0,0,3,0
USER_00794,Pro,11,27,40,96,1,7,0
USER_00795,Enterprise,16,55,167,2553,13,25,0
USER_00796,Enterprise,17,63,138,0,7,24,0
USER_00797,Pro,7,21,56,92,1,3,0
USER_00798,Pro,4,31,58,99,1,6,1
USER_00799,Enterprise,12,47,134,2519,7,0,0
USER_00800,Enterprise,14,66,142,2528,10,0,0
USER_00801,Pro,9,31,42,98,2,5,0
USER_00802,Pro,10,29,46,86,2,3,0
USER_00803,Pro,7,18,57,106,0,0,1
USER_00804,Pro,8,24,58,99,4,2,0
USER_00805,Enterprise,17,75,0,2498,14,32,0
USER_00806,Enterprise,24,53,166,2464,8,0,0
USER_00807,Enterprise,14,61,153,0,11,33,0
USER_00808,Pro,3,29,60,88,3,2,0
USER_00809,Pro,9,26,57,103,3,2,0
USER_00810,Enterprise,29,53,149,2523,8,32,0
USER_00811,Enterprise,14,55,150,2445,5,26,0
USER_00812,Pro,7,26,55,105,2,2,1
USER_00813,Enterprise,28,53,136,2443,13,29,0
USER_00814,Enterprise,17,59,155,2545,16,30,0
USER_00815,Pro,10,27,46,89,1,4,0
USER_00816,Pro,8,0,38,92,1,6,0
USER_00817,Pro,16,24,55,0,1,7,0
USER_00818,Pro,5,0,41,107,3,5,0
USER_00819,Pro,10,26,43,98,4,6,1
USER_00820,Enterprise,20,59,147,2482,12,37,0
USER_00821,Pro,6,0,0,100,2,0,1
USER_00822,Pro,8,24,42,107,0,1,1
USER_00823,Pro,1,23,48,105,2,3,1
USER_00824,Pro,8,17,53,78,4,2,0
USER_00825,Enterprise,19,64,142,2514,13,34,0
USER_00826,Pro,6,29,52,97,2,3,0
USER_00827,Pro,10,23,47,97,0,3,0
USER_00828,Enterprise,17,63,146,2472,10,36,0
USER_00829,Pro,7,18,61,112,2,9,0
USER_00830,Pro,5,14,33,106,2,5,0
USER_00831,Pro,12,27,50,108,2,5,0
USER_00832,Pro,6,29,58,83,1,5,0
USER_00833,Pro,6,27,50,0,0,5,0
USER_00834,Pro,9,0,42,101,2,10,0
USER_00835,Pro,5,27,47,102,1,4,0
USER_00836,Enterprise,23,66,176,2480,0,29,0
USER_00837,Pro,10,19,56,95,1,6,0
USER_00838,Pro,6,28,52,103,4,4,0
USER_00839,Pro,7,27,38,103,1,0,1
USER_00840,Pro,12,24,53,111,0,4,1
USER_00841,Pro,9,34,54,103,3,2,0
USER_00842,Pro,12,17,48,106,3,2,0
USER_00843,Enterprise,13,54,157,2533,7,22,0
USER_00844,Pro,0,24,46,85,0,5,1
USER_00845,Pro,6,26,53,100,4,3,0
USER_00846,Pro,7,0,58,106,3,4,0
USER_00847,Enterprise,18,50,155,2579,8,0,0
USER_00848,Pro,8,34,52,90,4,10,0
USER_00849,Pro,6,24,53,100,2,4,0
USER_00850,Pro,7,28,72,108,3,5,0
USER_00851,Enterprise,14,60,135,2528,0,20,0
USER_00852,Pro,11,26,67,109,1,3,0
USER_00853,Enterprise,23,64,147,0,9,16,0
USER_00854,Pro,5,22,48,92,3,3,0
USER_00855,Pro,10,26,55,101,2,6,0
USER_00856,Pro,7,21,0,116,5,1,0
USER_00857,Pro,12,28,46,114,0,4,0
USER_00858,Pro,8,19,0,103,0,4,0
USER_00859,Pro,5,30,61,89,1,2,0
USER_00860,Enterprise,19,76,0,2519,7,25,0
USER_00861,Pro,10,30,54,97,2,7,0
USER_00862,Pro,11,33,51,114,3,5,0
USER_00863,Pro,4,25,46,114,0,5,0
USER_00864,Pro,9,23,55,110,1,4,0
USER_00865,Pro,7,28,49,98,2,4,0
USER_00866,Pro,7,0,68,102,0,3,1
USER_00867,Pro,12,30,45,103,3,4,0
USER_00868,Enterprise,0,55,150,2426,10,28,0
USER_00869,Enterprise,16,56,155,2548,12,33,0
USER_00870,Pro,10,20,40,95,1,3,0
USER_00871,Pro,9,18,55,0,6,7,0
USER_00872,Pro,13,0,49,102,2,5,0
USER_00873,Pro,4,23,0,91,1,6,1
USER_00874,Pro,9,18,52,97,6,0,0
USER_00875,Pro,10,24,54,88,6,5,0
USER_00876,Enterprise,26,53,147,2522,5,31,0
USER_00877,Pro,9,32,47,87,1,8,0
USER_00878,Pro,7,25,49,109,0,6,0
USER_00879,Pro,7,22,52,94,2,6,1
USER_00880,Pro,5,24,48,102,3,4,0
USER_00881,Pro,7,27,37,90,1,3,0
USER_00882,Pro,16,31,52,110,0,7,0
USER_00883,Pro,6,19,51,108,4,3,0
USER_00884,Enterprise,22,70,127,2478,11,28,0
USER_00885,Pro,9,24,47,95,1,5,0
USER_00886,Pro,4,31,41,92,0,7,1
USER_00887,Pro,8,30,53,93,4,7,0
USER_00888,Pro,4,22,51,88,1,2,0
USER_00889,Pro,7,27,50,96,2,5,1
USER_00890,Enterprise,16,62,154,2573,15,32,0
USER_00891,Enterprise,14,54,126,2556,9,34,0
USER_00892,Enterprise,11,52,134,2449,10,24,0
USER_00893,Pro,11,28,43,104,2,10,0
USER_00894,Pro,6,26,46,101,1,4,0
USER_00895,Pro,4,23,53,105,4,5,0
USER_00896,Pro,9,24,44,85,0,1,1
USER_00897,Enterprise,19,64,157,2427,10,34,0
USER_00898,Pro,7,0,51,109,0,0,0
USER_00899,Pro,13,32,44,0,4,5,0
USER_00900,Pro,6,22,51,126,1,3,0
USER_00901,Pro,0,20,48,80,4,6,0
USER_00902,Pro,3,16,63,112,2,4,0
USER_00903,Pro,11,20,63,90,3,6,0
USER_00904,Pro,8,21,45,88,3,7,0
USER_00905,Enterprise,19,57,133,2490,11,38,0
USER_00906,Enterprise,13,50,140,2531,12,34,0
USER_00907,Pro,8,23,48,97,1,3,0
USER_00908,Pro,13,16,38,87,4,4,0
USER_00909,Pro,2,21,46,90,2,2,0
USER_00910,Pro,6,21,48,95,1,5,0
USER_00911,Pro,0,34,0,107,3,2,1
USER_00912,Pro,12,19,47,94,3,6,0
USER_00913,Pro,12,32,57,93,0,4,0
USER_00914,Pro,10,24,50,105,2,6,0
USER_00915,Pro,8,24,45,103,5,2,0
USER_00916,Pro,7,24,33,95,1,2,1
USER_00917,Enterprise,23,0,124,2606,6,32,0
USER_00918,Enterprise,20,52,156,2495,9,28,0
USER_00919,Pro,9,25,42,91,3,3,0
USER_00920,Enterprise,28,62,153,2461,13,34,0
USER_00921,Pro,11,22,47,117,2,1,0
USER_00922,Enterprise,16,67,158,2520,11,30,0
USER_00923,Enterprise,18,58,154,2457,7,35,0
USER_00924,Pro,11,29,55,90,1,4,0
USER_00925,Pro,0,32,45,101,1,3,0
USER_00926,Pro,4,27,44,120,1,0,1
USER_00927,Pro,8,18,44,96,3,6,0
USER_00928,Pro,9,33,46,0,3,0,0
USER_00929,Pro,7,22,39,110,1,5,0
USER_00930,Pro,6,20,51,99,4,9,0
USER_00931,Enterprise,17,59,161,2456,10,33,0
USER_00932,Enterprise,0,42,136,0,9,28,0
USER_00933,Pro,3,31,59,96,3,0,0
USER_00934,Pro,5,0,0,93,2,4,0
USER_00935,Pro,11,27,49,107,1,8,1
USER_00936,Pro,9,24,50,89,0,4,0
USER_00937,Enterprise,14,56,146,2584,0,0,0
USER_00938,Pro,9,34,68,102,2,7,0
USER_00939,Pro,9,35,67,97,1,2,0
USER_00940,Pro,8,30,57,89,3,7,0
USER_00941,Pro,9,26,53,108,1,7,0
USER_00942,Pro,12,24,42,105,0,2,0
USER_00943,Enterprise,24,50,145,2482,5,34,0
USER_00944,Pro,12,28,49,115,3,5,0
USER_00945,Pro,7,21,39,86,2,7,0
USER_00946,Pro,4,28,70,88,1,5,0
USER_00947,Enterprise,0,49,150,2519,15,30,0
USER_00948,Enterprise,19,60,116,2502,8,44,0
USER_00949,Pro,11,25,46,94,2,10,0
USER_00950,Pro,14,29,55,98,0,2,0
USER_00951,Pro,9,24,56,101,7,12,0
USER_00952,Pro,9,23,58,108,0,9,0
USER_00953,Enterprise,26,50,158,2484,15,28,0
USER_00954,Pro,5,16,55,96,1,4,0
USER_00955,Pro,13,34,38,109,2,6,0
USER_00956,Pro,10,22,45,90,2,4,0
USER_00957,Pro,12,30,54,111,0,10,0
USER_00958,Pro,8,27,53,0,0,4,0
USER_00959,Enterprise,15,74,0,2534,6,25,0
USER_00960,Pro,7,23,62,106,3,4,0
USER_00961,Pro,6,30,47,101,0,8,0
USER_00962,Pro,8,29,53,102,2,4,0
USER_00963,Pro,7,32,58,72,4,6,0
USER_00964,Pro,6,27,53,103,0,5,0
USER_00965,Pro,6,37,47,95,3,3,0
USER_00966,Enterprise,21,55,147,2523,9,33,0
USER_00967,Pro,8,25,51,101,2,3,0
USER_00968,Pro,12,34,58,125,0,2,0
USER_00969,Pro,7,17,38,79,4,5,0
USER_00970,Pro,7,16,46,98,1,4,0
USER_00971,Enterprise,14,55,146,2447,12,33,0
USER_00972,Enterprise,20,56,157,2559,14,26,0
USER_00973,Pro,6,32,44,86,3,0,0
USER_00974,Pro,14,31,56,96,0,5,0
USER_00975,Pro,9,32,54,95,0,5,0
USER_00976,Pro,4,26,46,80,0,9,0
USER_00977,Pro,7,0,61,107,3,5,0
USER_00978,Pro,11,27,52,97,3,13,0
USER_00979,Pro,4,20,51,105,0,7,0
USER_00980,Pro,16,19,46,107,2,4,0
USER_00981,Enterprise,21,63,151,2464,9,21,0
USER_00982,Pro,9,29,46,113,1,3,0
USER_00983,Pro,6,38,45,109,3,6,0
USER_00984,Enterprise,0,50,159,2547,13,34,0
USER_00985,Pro,9,25,62,99,0,8,0
USER_00986,Pro,7,0,44,82,4,6,0
USER_00987,Pro,6,20,52,87,2,10,0
USER_00988,Pro,7,21,44,98,0,3,1
USER_00989,Enterprise,17,55,156,2579,23,35,0
USER_00990,Enterprise,23,53,165,2556,9,27,0
USER_00991,Pro,5,30,55,115,1,6,0
USER_00992,Pro,7,29,56,95,2,6,0
USER_00993,Pro,9,21,55,96,2,10,0
USER_00994,Pro,11,29,52,99,1,5,0
USER_00995,Pro,7,26,38,103,4,4,0
USER_00996,Enterprise,25,52,153,2489,11,28,0
USER_00997,Pro,11,18,49,96,1,5,0
USER_00998,Enterprise,23,51,149,2527,10,0,0
USER_00999,Pro,11,28,49,106,3,2,0
USER_01000,Pro,10,33,46,120,2,2,0
USER_01001,Pro,9,0,41,104,3,4,0
USER_01002,Enterprise,21,57,0,2523,10,29,0
USER_01003,Enterprise,14,61,167,2488,9,26,0
USER_01004,Enterprise,20,51,148,2579,11,31,0
USER_01005,Pro,0,25,37,99,3,3,0
USER_01006,Pro,6,14,50,110,5,5,0
USER_01007,Enterprise,20,57,164,2476,7,0,0
USER_01008,Pro,6,0,56,93,1,6,0
USER_01009,Pro,7,26,46,0,0,3,0
USER_01010,Pro,8,0,62,116,0,4,1
USER_01011,Enterprise,22,73,169,2420,6,25,0
USER_01012,Enterprise,22,60,0,2539,10,42,0
USER_01013,Pro,9,29,47,111,0,6,0
USER_01014,Enterprise,26,0,138,2457,12,29,0
USER_01015,Enterprise,15,71,185,0,9,25,0
USER_01016,Pro,7,21,45,102,1,3,0
USER_01017,Pro,9,26,62,105,3,8,0
USER_01018,Enterprise,24,70,164,2558,4,25,0
USER_01019,Pro,6,20,44,97,2,11,0
USER_01020,Pro,7,27,41,103,3,6,0
USER_01021,Pro,10,23,49,118,1,5,0
USER_01022,Enterprise,26,65,139,2476,8,29,0
USER_01023,Enterprise,13,50,143,2509,7,21,0
USER_01024,Enterprise,16,50,145,2453,10,20,0
USER_01025,Pro,6,33,54,107,2,4,0
USER_01026,Enterprise,14,58,133,2518,0,25,0
USER_01027,Enterprise,23,38,148,2555,10,40,0
USER_01028,Pro,13,26,42,107,3,8,0
USER_01029,Enterprise,20,59,158,2572,6,34,0
USER_01030,Pro,6,27,41,91,1,5,0
USER_01031,Pro,0,23,51,101,2,6,0
USER_01032,Pro,14,18,60,110,0,6,0
USER_01033,Pro,7,27,37,89,1,1,0
USER_01034,Pro,6,24,40,102,2,5,0
USER_01035,Pro,7,25,45,107,4,7,0
USER_01036,Pro,12,0,49,115,0,3,0
USER_01037,Enterprise,16,59,132,2478,8,32,0
USER_01038,Pro,13,13,41,96,0,5,1
USER_01039,Pro,11,27,60,99,2,7,0
USER_01040,Pro,7,25,47,100,2,7,0
USER_01041,Enterprise,20,64,151,2458,12,24,0
USER_01042,Pro,6,19,48,87,2,0,0
USER_01043,Pro,9,23,46,99,2,1,0
USER_01044,Enterprise,14,56,161,2565,14,21,0
USER_01045,Pro,4,28,56,107,0,5,0
USER_01046,Pro,0,29,44,105,1,1,1
USER_01047,Pro,9,30,51,95,2,10,0
USER_01048,Enterprise,14,67,160,2536,10,32,0
USER_01049,Pro,0,30,38,0,3,4,0
USER_01050,Enterprise,18,67,152,2582,7,27,0
USER_01051,Pro,5,26,56,91,0,5,0
USER_01052,Enterprise,19,60,135,2454,6,33,0
USER_01053,Enterprise,0,63,158,2458,10,31,0
USER_01054,Enterprise,26,60,137,2482,8,27,0
USER_01055,Pro,8,27,39,117,0,4,0
USER_01056,Enterprise,25,60,161,2582,11,31,0
USER_01057,Pro,8,26,39,124,0,2,0
USER_01058,Pro,8,35,55,113,1,6,0
USER_01059,Pro,6,16,42,85,1,6,0
USER_01060,Enterprise,27,64,155,2509,11,31,0
USER_01061,Enterprise,15,53,146,2580,13,28,0
USER_01062,Enterprise,20,63,133,2496,13,32,0
USER_01063,Pro,0,17,59,102,1,4,1
USER_01064,Pro,7,24,47,96,4,0,0
USER_01065,Enterprise,15,53,154,2519,18,34,0
USER_01066,Pro,9,25,53,104,3,4,0
USER_01067,Pro,9,26,51,0,5,3,0
USER_01068,Pro,13,27,49,115,3,0,0
USER_01069,Pro,10,26,46,98,0,3,0
USER_01070,Pro,5,26,47,90,2,4,0
USER_01071,Pro,11,18,56,99,1,8,0
USER_01072,Pro,9,20,59,93,0,6,0
USER_01073,Pro,10,0,50,100,1,8,0
USER_01074,Enterprise,13,0,0,2492,7,37,0
USER_01075,Pro,11,26,55,99,2,8,0
USER_01076,Pro,12,28,43,0,1,8,0
USER_01077,Pro,11,18,54,101,5,4,1
USER_01078,Pro,11,33,0,100,2,7,0
USER_01079,Enterprise,15,57,131,2504,9,35,0
USER_01080,Enterprise,21,54,145,2440,8,24,0
USER_01081,Pro,13,20,38,95,4,2,0
USER_01082,Pro,1,19,48,112,3,2,0
USER_01083,Enterprise,8,59,159,2514,4,0,0
USER_01084,Enterprise,14,62,149,2498,13,19,0
USER_01085,Pro,4,0,61,113,1,2,0
USER_01086,Pro,7,28,57,88,1,7,0
USER_01087,Pro,4,26,34,105,5,4,0
USER_01088,Enterprise,28,53,132,2512,11,28,0
USER_01089,Pro,7,18,58,87,2,4,0
USER_01090,Enterprise,14,57,143,2515,5,36,0
USER_01091,Pro,0,20,61,0,2,7,0
USER_01092,Pro,6,19,39,94,0,3,0
USER_01093,Pro,7,25,43,84,4,1,0
USER_01094,Pro,6,21,41,91,0,4,1
USER_01095,Pro,0,14,43,83,1,6,0
USER_01096,Pro,0,21,37,106,1,0,1
USER_01097,Pro,0,34,51,90,0,4,0
USER_01098,Enterprise,19,61,155,2520,14,36,0
USER_01099,Pro,8,22,0,92,1,2,1
USER_01100,Pro,7,22,53,0,1,0,1
USER_01101,Enterprise,21,61,168,2539,9,36,0
USER_01102,Enterprise,21,53,147,2469,10,32,0
USER_01103,Enterprise,17,53,149,2486,10,0,0
USER_01104,Enterprise,13,77,158,2453,11,28,0
USER_01105,Pro,12,29,43,92,2,4,0
USER_01106,Pro,9,28,0,114,3,6,0
USER_01107,Enterprise,22,51,150,2511,10,31,0
USER_01108,Pro,7,29,50,95,1,4,0
USER_01109,Pro,12,21,58,100,3,4,0
USER_01110,Enterprise,15,65,129,2469,10,31,0
USER_01111,Pro,9,18,54,110,1,4,0
USER_01112,Pro,6,23,41,102,0,7,0
USER_01113,Pro,9,24,52,104,1,5,0
USER_01114,Pro,7,26,54,104,3,5,0
USER_01115,Pro,10,25,41,110,0,4,0
